index,rmse,feature
3756,0.633323652116231,7c482420c
4000,0.6333237980736258,226c80ec4
4466,0.6333247183055517,f514fdb2e
398,0.633326387623261,d168174c7
3914,0.6333265422061574,1ec48dbe9
4064,0.6333266861659653,d79736965
2803,0.633328614759537,e7962beb9
5312,0.6333287120186836,lstm_AE_col64_1
5347,0.6333291485940902,lstm_AE_col71_1
4502,0.6333293121218564,3a07a8939
5462,0.6333293836670115,lstm_AE_col94_1
3494,0.6333296125618646,c0f2800fc
1682,0.6333305629505681,d8e951a15
1437,0.6333351725713978,42088cf50
4920,0.6333354416286485,d7568383a
1134,0.6333377622197933,8895ea516
1553,0.6333392589166978,d24a55c98
3992,0.6333394637870818,4bcf15776
5419,0.6333400619531249,lstm_AE_col85_3
2073,0.6333404848441663,1e16f11f3
265,0.6333414935863255,437ff8730
2211,0.6333418124283756,00c467392
4541,0.6333420600355022,295408598
4423,0.6333436444229517,dd48ed481
3211,0.6333440319951421,ffd2f9409
1719,0.6333456431630827,2daf6b624
2015,0.6333469279037791,1389b944a
4906,0.6333486493419207,6eefca12e
2750,0.6333487682049768,1bc285a83
2121,0.6333496629800524,68153d35e
356,0.6333497592594134,0b26c77a9
2286,0.6333506919443037,193b90919
3601,0.6333508552759057,b791ce9aa
2934,0.6333525697947247,cfa0c152e
4567,0.6333527288301423,13d6a844f
134,0.6333534730724302,8e7a80f64
369,0.6333537696892226,5680531f3
5039,0.633356674413259,lstm_AE_col9_3
1715,0.6333587251232984,4f0d3819a
3105,0.6333595903540694,643ef6977
3820,0.6333604792674318,07df9f30c
3388,0.6333612648053262,0de698985
3129,0.6333630891565887,1f0a4e1f9
4213,0.6333636374066995,2ef57c650
4334,0.6333637809157525,bf40c722d
1439,0.6333654693390471,7417a6759
2711,0.6333668913037985,20ef8d615
3459,0.6333671213891096,417fdb325
3742,0.6333675083148975,26628e8d8
651,0.6333683251349297,e9c7ccc05
2265,0.6333692414335861,d6c82cd68
3903,0.63336926753672,9616802bb
3671,0.6333695435371159,e7eb9a66b
1554,0.6333708118756217,248db7ce7
3523,0.6333708139612871,95abd1cf2
3534,0.6333712294560744,504c7e3bb
884,0.6333718717928629,32c6f9aa6
3819,0.6333729197600622,660fdbc58
3796,0.6333731079821047,337b3e53b
3191,0.6333735287066314,2e0148f29
4267,0.6333743959623879,aa7223176
2747,0.6333750236182785,07746dcda
2423,0.6333761743767304,26b2adb65
3909,0.6333762447013132,038cca913
1061,0.6333763643915152,22a7ccfa6
417,0.6333766265931606,8c309c553
1911,0.6333779728804846,df5f5272a
979,0.6333785423902177,dc54bd249
904,0.6333792807167862,616be0c3e
2441,0.6333795007551101,42ed6824a
768,0.6333799326759726,99f22b12d
5240,0.6333799845449456,lstm_AE_col49_4
5464,0.6333801939496695,lstm_AE_col94_3
1658,0.6333815813095494,c3726f249
3876,0.6333824679745216,2f0c89344
1790,0.6333829161768986,1c68ee044
552,0.6333833212667532,1d79bc053
566,0.6333834826761714,59cb69870
3661,0.6333837617231287,b76bf3f19
3859,0.6333839621874355,b95be4138
5062,0.6333848224334583,lstm_AE_col14_1
3560,0.6333848695545828,856856d94
74,0.6333848728172652,c4d38135f
2316,0.6333849452899084,48b839509
3845,0.6333853041564426,f1c20e3ef
1263,0.6333858133832264,d77583e88
817,0.6333859194802662,37bd241bb
4409,0.6333864224698639,90a2428a5
2993,0.6333873722733566,da5814d9b
2550,0.6333878569444777,b261b0abe
1598,0.6333883825378793,e88913510
1299,0.6333884023260267,50a0d7f71
4010,0.6333895208897896,62a915028
4743,0.6333918332232512,a9819bda9
1029,0.6333919844141219,85da130e3
3616,0.6333920739680908,a240f6da7
377,0.6333927030279719,64406f348
2117,0.6333930393032384,71aae7896
4956,0.6333932374061516,841704460
208,0.6333936294333564,90db65912
990,0.6333936745902375,2f09a1edb
3602,0.6333938810913129,e5ac02d3c
3408,0.6333947705776399,4411325ed
4722,0.633395936452092,b1a7086ac
607,0.6333990084332006,61efa1e29
4868,0.6333992755489051,4634c8fae
4236,0.6333999160258996,0c49d75af
4910,0.6334004974548061,8afae1db8
5555,0.6334009549177837,lstm_AE_col112_4
5460,0.6334025703444259,lstm_AE_col93_4
1172,0.6334030918461675,e506de1e1
380,0.6334044679049652,1074273db
3557,0.6334050986618732,9702d7cc1
1317,0.6334056612867605,d0631e6c0
4569,0.6334071034855,d08c4204c
1111,0.6334076089442604,24bcc2f15
2171,0.6334080848054519,62f61f246
826,0.6334083619111304,a1f9d1680
629,0.6334083644886104,a6fd11a84
3618,0.6334088221026419,9fa984817
1882,0.6334103851702026,d88a3a563
3419,0.6334109374982171,0f07e3775
5237,0.6334134447208326,lstm_AE_col49_1
2024,0.6334138715602063,a459b5f7d
5012,0.6334144306205396,lstm_AE_col4_1
3156,0.6334144509448768,0cd22b1b5
4911,0.6334146289924342,c283d4609
5553,0.6334159266663661,lstm_AE_col112_2
3026,0.6334169711302611,616c01612
4692,0.63341738444586,e50c9692b
1301,0.6334182054578301,ce408348f
933,0.6334186702518967,145c7b018
2422,0.6334187007876595,1a1962b67
2156,0.6334192605158551,260ff750c
4792,0.6334197515614557,015c3e354
1022,0.6334206655957885,08d17e384
2904,0.6334232054655152,0989e152f
885,0.6334235641235828,f1a1562cd
4193,0.6334238851314958,fb59499f9
4770,0.6334239733872207,c906cd268
1013,0.6334259583457218,199d30938
4088,0.6334265388576905,6610f90f1
1285,0.6334268383800603,20a58c359
3207,0.6334280348846176,683a47abe
1165,0.6334280618387568,497adaff8
5213,0.6334303249446329,lstm_AE_col44_2
1835,0.6334319512533377,a513d67d5
393,0.63343231966173,8e1822aa3
1450,0.6334334857792179,26df61cc3
2540,0.6334337594111636,ee6264d2b
2956,0.6334342205093265,7d9979702
4982,0.6334343950225194,9281abeea
3572,0.6334348964493495,892f6f03e
3891,0.6334351702309314,467c54d35
3701,0.6334360827630743,cc5570957
1872,0.6334367266312197,ba9f3a42c
4648,0.6334368922841156,097836097
3264,0.633437365819562,964037597
803,0.6334377891305008,6a34d32d6
2971,0.6334383584211806,162989a6d
3697,0.6334389267780627,282cfe2ad
53,0.6334394752428109,2d6bd8275
3458,0.6334400841923994,5c0b5d1d4
2080,0.6334404822736963,415094079
2785,0.6334405392189029,26cc05472
1020,0.6334412135946119,a6fbe0987
1216,0.6334414356567893,6cd62da62
4971,0.6334414868105486,85dcc913d
3297,0.6334418248535516,bbd7e6282
5116,0.6334421163180523,lstm_AE_col25_0
32,0.6334425395975969,92b13ebba
232,0.6334435645918102,2a933bcb8
930,0.6334435705271044,0704e7155
2218,0.6334452268969242,82c164590
0,0.633446047001638,48df886f9
5310,0.6334478190658694,lstm_AE_col63_4
584,0.6334479500159035,acee6ff41
352,0.6334489686192988,8f3807320
5503,0.6334491930428152,lstm_AE_col102_2
5243,0.6334507091502692,lstm_AE_col50_2
2319,0.6334516828175454,395dbfdac
1892,0.6334521508003089,ccd9fc164
1634,0.6334521620092257,5d4b3b236
917,0.6334527103313721,75de1e5b6
2661,0.6334536215999728,43d99f930
5535,0.6334539284702851,lstm_AE_col108_4
1572,0.6334540920911788,612bf9b47
5463,0.6334542589690397,lstm_AE_col94_2
720,0.6334558778214767,1d9b78b9c
2873,0.6334580181656939,a78f85d49
628,0.6334583230055293,6b241d083
1463,0.6334586845900122,38df6c628
3488,0.6334590673519098,4bf2b8e7c
4852,0.6334598227970163,c7ae29e66
1549,0.6334613669078203,8b5c0fb4e
4040,0.6334614418761928,5cbf1b3ea
429,0.6334627029195273,6d2ece683
1174,0.6334638260680044,b96c4256a
4829,0.6334649064751839,89e7dcacc
3337,0.6334651573378232,47b5abbd6
1543,0.6334686693078374,916d17652
5447,0.6334691919805118,lstm_AE_col91_1
4959,0.6334694074400662,8132d18b8
2463,0.6334695368721253,d4029c010
4909,0.6334697722955818,20a325694
482,0.6334703520574541,073470b04
1290,0.6334707569429868,a8f80f111
3989,0.6334709975249391,80b6e9a8b
1280,0.6334730435245342,66671ad38
3526,0.633473067696174,043e4971a
3595,0.6334740728294423,7b1ddbabf
4006,0.6334742149776009,68811ba58
892,0.6334743651462771,94cdda53f
3852,0.6334749449302349,994b4c2ac
2125,0.6334755885871655,fd5c6c5aa
755,0.6334763378239514,da2a2f42d
4024,0.6334763968144433,a79522786
4405,0.6334772526456496,939ae6e4a
3921,0.6334773971848158,56da2db09
4077,0.6334777496471486,d4c72ccf2
4767,0.6334784841338479,b4e462a2f
4832,0.6334786849305563,defcc2c50
5526,0.6334791922741365,lstm_AE_col107_0
5369,0.6334802504559489,lstm_AE_col75_3
1850,0.6334815200184347,f0eee77af
756,0.6334819421535055,937854db6
3090,0.6334821834525387,f1fbe249b
4439,0.6334834471469357,32ebdadbc
2533,0.6334834601504491,12491af5d
5498,0.6334837110560028,lstm_AE_col101_2
3326,0.6334860722194477,8e978ee65
3937,0.6334869269592498,c00611668
946,0.6334871147214527,2715b2d4a
3944,0.6334893443640142,d19110e37
1509,0.6334908021936997,ef139d7ac
2577,0.6334909122413315,9c720c580
2933,0.6334919035365292,47e969ba0
3529,0.6334921082847185,cb9333bd7
4661,0.6334923062149798,06be6c2bb
4271,0.6334925248844161,435f27009
3330,0.6334931362193371,7f0d863ba
4347,0.6334945028835142,a8e878643
3939,0.6334948524202875,1dd7bca9f
2772,0.6334950732587323,0e44d3981
1637,0.633495803859224,2dfea2ff3
5368,0.6334968932273057,lstm_AE_col75_2
2263,0.6334998962284397,062f6f3f7
3652,0.6335005316273514,611151826
504,0.6335009376454247,cbeddb751
2740,0.6335009798687193,2d3296db7
5446,0.6335021090598001,lstm_AE_col91_0
1225,0.6335024454813641,1ced7f0b4
3930,0.6335027799209777,5e59e07d5
678,0.6335029507125881,6619d81fc
575,0.6335038588936435,0231f07ed
4667,0.6335061798584041,9e2040e5b
2777,0.6335063516824415,be83085df
799,0.633507825272003,2821ba86f
873,0.633509322677001,5747a79a9
5554,0.6335107429105546,lstm_AE_col112_3
2432,0.6335108347558812,dfcf7c0fa
4620,0.6335109184117304,a6f5de07f
3580,0.6335115539722479,7dcc40cda
5558,0.6335124172993938,lstm_AE_col113_2
4525,0.6335158456470937,a3f2345bf
3296,0.633518032592349,57b902085
310,0.6335194898058232,f2af9300f
4002,0.6335211744763426,b33b29b75
1623,0.6335215910549179,a2e5adf89
4233,0.6335238313717523,ac5260727
510,0.6335243246882326,a84bafe34
4253,0.6335247818777447,f9378f7ef
3593,0.6335248845636277,d83da5921
1097,0.6335250243060095,edc84139a
64,0.6335261288225252,654dd8a3b
3566,0.633527670378221,10b318bda
659,0.6335296597488909,c8c4ef2e5
5560,0.6335300600363104,lstm_AE_col113_4
5100,0.6335300931472739,lstm_AE_col21_4
5036,0.6335301196787481,lstm_AE_col9_0
5163,0.6335301904359458,lstm_AE_col34_2
2663,0.63353023595423,724b993fd
2000,0.6335306037930705,0bb06f4b5
4264,0.6335313150820083,c4592ac16
2543,0.6335319176683765,849125d91
1567,0.6335333699043614,51707c671
4713,0.6335342755463456,5edd220bc
185,0.6335345334160867,c40750aed
307,0.6335349215344723,7e1c4f651
3329,0.6335389458428631,b22eb2036
5487,0.6335406250853884,lstm_AE_col99_1
3190,0.6335410957746861,1c486f8dd
2139,0.6335440901971898,c90b0b8a7
3120,0.6335443230504305,63df94487
5533,0.6335445033439673,lstm_AE_col108_2
3905,0.6335456035904979,af9c1bd29
3799,0.633547106353831,42451bcbf
736,0.6335476901205364,8cc831c8b
3232,0.6335508548832776,a0453715a
467,0.6335512164520243,377a76530
924,0.6335517541929692,8fc7efaf0
1107,0.6335518520832564,6b1da7278
228,0.6335518680055623,f99a09543
1335,0.6335519654992376,704d68890
525,0.6335524289339941,3c2f0f2c5
5529,0.6335545863716229,lstm_AE_col107_3
5233,0.6335564471798184,lstm_AE_col48_2
1086,0.6335565793786556,65d14abf0
70,0.6335588988170859,5a86cabd0
2162,0.6335597144054079,2ce2a1cdb
2310,0.6335608672686026,289e5ecc3
4854,0.6335611399633124,24141fd90
1155,0.6335630085613149,069a2c70b
3064,0.6335637376934364,74a7b9e4a
1729,0.6335638291924774,d428161d9
2968,0.6335651379275133,346c04a64
3972,0.6335671736065194,67ddf8bdd
4222,0.6335674021841908,82ce5b08f
2657,0.6335683792385395,15ea45005
3867,0.6335697918737633,7b31055f1
4197,0.6335703390894392,5263c204d
4276,0.6335712429426714,f1b6cc03f
985,0.6335712987135648,ad1466df8
4803,0.6335721927516998,ac37543df
3795,0.6335725587284029,bf89fac56
474,0.6335732571093214,4af2493b6
2183,0.6335741502997227,413bbe772
4634,0.6335747601394602,9fb38aabe
1839,0.6335751153330269,c89ae4ce0
617,0.6335763541526496,9657e51e1
3236,0.6335765960705939,5a5eabaa7
5441,0.6335773502348009,lstm_AE_col90_0
4133,0.6335784002714773,bbcb92ecf
3978,0.6335786619618604,c10f31664
3974,0.6335801666086863,c8fb3c2d8
3373,0.6335811265034179,6e76d5df3
3499,0.633581556951696,4052a9419
2062,0.6335821554164011,cdaf3e576
5454,0.6335830790120514,lstm_AE_col92_3
4919,0.6335855846575459,1de239e78
2061,0.6335857643188456,27c5d13c9
4905,0.6335869161031598,300398f1c
1980,0.6335872279034486,5e1085022
1458,0.633588013699066,88321cb27
2950,0.6335882510867303,799625b2f
2475,0.6335883124404685,ba480f343
3042,0.6335897808342719,f0742e2c4
4591,0.6335901044682464,d4cc42c3d
965,0.6335904178278231,219982fda
2658,0.633591744505273,fa422ab84
1189,0.6335925979002822,d1cf68555
5270,0.6335947848150896,lstm_AE_col55_4
1325,0.6335960939266455,38e6f8d32
2069,0.6335969663642722,baa95693d
388,0.6335981058087918,4f0c5f900
4263,0.6335982438071508,027e67ec7
144,0.6335999081755672,ad207f7bb
1062,0.6336010261937359,1f6b2bafa
4207,0.6336011648128257,ab515bdeb
2642,0.6336013268239911,135091a07
1874,0.6336031849663951,c9eda7d9c
5494,0.6336032670894562,lstm_AE_col100_3
5458,0.6336033225319401,lstm_AE_col93_2
606,0.6336034638404942,66728cc11
4109,0.6336034885776408,25a2e8b49
3521,0.6336095738731812,0e931cdd3
5330,0.6336098808470704,lstm_AE_col67_4
1606,0.6336105532272953,33329acea
1807,0.6336118441284706,7e78d546b
746,0.6336121398998095,c4de134af
146,0.63361247951456,d40eb2705
2569,0.6336125081757252,3988d0c5e
313,0.6336128528666854,1e9bdf471
21,0.6336132450511925,71cebf11c
2522,0.6336134485770167,87ba924b1
4125,0.6336143515427548,a25bc2d4a
1804,0.6336143912943709,5b8c88c94
2375,0.6336148305595366,a5f8c7929
4360,0.6336159910035564,3e3438f04
3314,0.6336203555203721,875ad1c4a
2805,0.6336207406712488,9539d34c8
4029,0.6336208042640669,8d4b52f9a
2047,0.6336211154591794,7cb53a29a
1899,0.6336238145816242,9562ce5c8
4148,0.6336275115678351,6879db4be
3166,0.6336276833245309,f9870621e
513,0.6336290982943659,e66856e20
4425,0.6336331737616461,5ed0c24d0
4995,0.6336332823600502,lstm_AE_col0_4
2003,0.6336333852834483,5fe3acd24
4660,0.6336335565494204,8618bc1fd
1522,0.6336347057109329,2684a37d2
3308,0.6336371686023609,f3316966c
1337,0.6336373737464431,81ec47b4c
5559,0.6336387722405545,lstm_AE_col113_3
5429,0.6336434860309081,lstm_AE_col87_3
2044,0.6336436599107228,3d350431d
3006,0.633644192782561,c65ab9cb9
4283,0.6336442553212486,fe3fe2667
3309,0.633645529359708,1fbbd4edf
1483,0.6336458289299607,ffa903344
1982,0.6336474125861987,c3f400e36
1138,0.633648813773985,1d00f511a
5199,0.6336493671769899,lstm_AE_col41_3
3115,0.6336499442455127,168c50797
425,0.6336515427161401,380d54fad
2362,0.6336518430920407,98c05b5b4
2770,0.6336522298175551,8601a29bc
4118,0.6336526031042184,5cebca53f
2206,0.6336536867182134,212e51bf6
4668,0.6336537606865618,96b66294d
5437,0.6336556408527014,lstm_AE_col89_1
3426,0.63365894469923,50aaba7f1
4727,0.6336606294937995,52a02c635
3036,0.6336610681983661,4d9538272
4889,0.6336632829208309,7f38dafa6
1956,0.6336636672999547,f98d7054f
256,0.6336639951987546,9cc5d1d8f
5440,0.6336640917450347,lstm_AE_col89_4
5436,0.6336640917450347,lstm_AE_col89_0
1399,0.6336651523487561,f8b0c7834
5424,0.6336656196420546,lstm_AE_col86_3
1741,0.6336671729401762,372daeab0
4471,0.6336673175758147,a67d02050
5175,0.6336696300394492,lstm_AE_col36_4
1751,0.6336721791351205,b1c5346c4
4935,0.6336725514802205,49f11e712
577,0.6336734807882926,ba499c6d9
4686,0.633674315924051,34b2a678e
9,0.6336745206400536,dc5a8f1d8
1868,0.6336755307406349,e84eed5ae
1342,0.6336762587505614,f0d5ffe06
153,0.6336762823293552,4e86dd8f3
2946,0.6336766661458094,8d4f4c571
760,0.6336772286979796,c87f4fbfb
1684,0.6336779553405703,d3245937e
2639,0.6336792587051133,971631b2d
2448,0.6336816303723709,d6be59f6a
4791,0.6336825080372348,87a91f998
52,0.6336846083490293,ab0cddb90
5291,0.633687090609337,lstm_AE_col60_0
3979,0.6336871554887684,37f57824c
495,0.6336876578833487,5b2471c13
4547,0.6336883304375414,e926d89d3
1494,0.6336908303632691,b78487210
5227,0.633694834488611,lstm_AE_col47_1
5128,0.633694940282927,lstm_AE_col27_2
2271,0.6336953223458476,61483a9da
5258,0.6336959729889896,lstm_AE_col53_2
3863,0.6336962788556899,46ba3a162
1415,0.6336968529648626,db043a30f
315,0.6336970360545147,82ba7a053
4461,0.6336985890024807,2d6565ce2
818,0.6336988786454927,4aafb7383
3230,0.6336992555289976,150504397
5292,0.633700951405418,lstm_AE_col60_1
5058,0.6337010308045247,lstm_AE_col13_2
4035,0.6337012133576381,2a9fed806
3617,0.6337016499602812,fec5eaf1a
2524,0.6337024869541591,3855aef1e
4330,0.6337040220658718,a208e54c7
1718,0.6337045398496832,7ba2e35d6
1058,0.6337057360516942,ad13147bd
2170,0.6337079253515343,94516b63e
1758,0.6337089163512211,bea06dade
3509,0.6337106287945622,902c5cd15
2407,0.6337109208549914,1e991f09b
610,0.6337112738122382,d92ea0b2a
1246,0.6337134473791006,d208491c8
5316,0.6337139184942793,lstm_AE_col65_0
477,0.6337146973654968,798a8e92e
2870,0.6337147067409338,8485abcab
4215,0.6337158777179517,26419fa97
5465,0.6337160239848321,lstm_AE_col94_4
536,0.6337162610858947,29bf806d6
5552,0.6337184624864499,lstm_AE_col112_1
4568,0.633718534804244,3ac0589c3
5293,0.633718932351056,lstm_AE_col60_2
1568,0.6337192599753809,fe0c81eff
4068,0.6337192733754698,f423cf205
1848,0.6337226273870462,a36b95f78
1480,0.6337242526504873,d53d64307
4742,0.633726463880018,65b3354f4
4251,0.6337266815876015,5c6487af1
5425,0.6337273232971933,lstm_AE_col86_4
82,0.6337293114606126,4e8196700
372,0.6337296419303609,c2cabb902
669,0.6337301643565127,586b23138
1445,0.6337358638373978,73361d959
3544,0.6337370522994897,01b72b3dc
5439,0.6337372062591877,lstm_AE_col89_3
4505,0.6337375601596826,c270cb02b
3527,0.6337387178886864,16bf5a9a2
2235,0.6337393260425165,c0085a739
390,0.6337399693383835,c5a742ee4
1493,0.6337402120542763,1de4d7d62
2871,0.6337409031507506,ecd4c66ec
2763,0.6337460263254859,dd80d36d7
2602,0.6337464480543656,b169c8b90
1803,0.633751181097224,18b4fa3f5
5345,0.6337515046091706,lstm_AE_col70_4
2984,0.6337520561913517,f8cd9ae02
2888,0.6337525167651622,f41af7c85
2841,0.6337534363343016,bf0e69e55
2030,0.633753750555489,3d71c02f0
3650,0.6337540958880009,dd01f3999
3414,0.6337542266278953,50603ae3d
2957,0.6337557005857717,5a3e3608f
3360,0.6337571809486422,c47fe5e84
4940,0.6337576062476888,1834f29f5
5556,0.6337578998316887,lstm_AE_col113_0
3949,0.6337593203997848,304ebcdbc
2901,0.6337594354063902,1c6c0ffb1
5038,0.6337608297678744,lstm_AE_col9_2
2461,0.633761360240742,42e0ec591
2866,0.6337615009798832,39abf0d03
692,0.633764402799345,bf406b82b
189,0.6337673961735248,503de0024
2683,0.6337692207589417,92b047b55
2985,0.6337693644561941,21d6a4979
3762,0.6337696601248473,56c679323
4707,0.6337709026730818,903749e8a
5307,0.6337712104692195,lstm_AE_col63_1
4034,0.6337714482255796,0e1921717
3206,0.6337720702729017,ae806420c
4840,0.6337725317956346,683d89bf1
1727,0.6337725526465463,dda820122
2426,0.6337728725666003,83ea288de
1550,0.6337740466557296,0df1d7b9a
97,0.6337743613710909,3268914c7
1364,0.6337745668811818,3b6b46221
1965,0.6337746429252754,9e3aea49a
5438,0.6337781038059171,lstm_AE_col89_2
4408,0.6337786214479509,c8a66413e
3078,0.6337787015886229,3696a15a7
3993,0.6337806127920684,bbe4423a3
4989,0.633781182197541,7e293fbaf
4136,0.6337827432622191,c8d5efceb
2995,0.6337840588605257,42b407f0d
66,0.633786110173047,8c94b6675
1068,0.633786828165535,d00757989
1641,0.6337879739709619,d0f65188c
2082,0.6337899289749943,edddb1ba5
2264,0.633791788125518,a38ea1ca7
3061,0.6337923089871791,3607eabff
5524,0.6337923795410731,lstm_AE_col106_3
3259,0.6337936698511335,56896bb36
1425,0.6337968670202268,fa1efdadd
3315,0.6337989310135778,9847e14d8
3015,0.6337989658535854,ab7534e84
3781,0.633800266036843,4480c1096
638,0.6338004134989543,54b3d6afc
2899,0.6338011318301089,a320c9747
2231,0.6338032932583303,4f0b30912
2093,0.6338038022667759,9bed59a71
2501,0.6338068554383907,711c20509
1954,0.6338082175548402,12336717c
1180,0.6338083397078899,049e4daae
2719,0.6338098242062721,8ab6f5695
5153,0.6338101003667616,lstm_AE_col32_2
3070,0.6338104791619028,e23508558
445,0.6338105534171586,f926a4cb4
3562,0.6338107133779802,7d287013b
5557,0.6338108200639248,lstm_AE_col113_1
4787,0.6338115248065629,d279be266
1679,0.6338122495345699,71f5ab59f
5010,0.6338131444718906,lstm_AE_col3_4
590,0.6338165633825301,fcc8443d9
3619,0.633819035319591,177571d9c
4362,0.6338191802592128,a7da4f282
3390,0.6338211713083781,0aea1fd67
921,0.6338220240282584,e05e1751c
3574,0.6338245935106421,e3fd6fa46
23,0.6338247574610752,68b647452
4480,0.6338263595153631,79e55ef6c
973,0.6338266844087204,2135da74a
192,0.6338268106868373,7eacd712f
5133,0.6338275626800496,lstm_AE_col28_2
2886,0.6338277251683865,e1b20c3a6
2260,0.6338308052643353,e4dbe4822
4234,0.6338330248360686,1c2a63f01
2943,0.6338333006177862,ee99f8a68
4443,0.6338355499568795,03c589fd7
1452,0.6338378987872089,ea2bef361
2221,0.6338391458331643,bcfb439ee
1015,0.6338419353228268,6c05550b8
680,0.6338431311136092,4e92107c6
2355,0.6338431722083762,468d2c3b6
1019,0.6338432266841753,17068424d
950,0.6338436190182379,eae6fc02f
5268,0.633845750800123,lstm_AE_col55_2
464,0.6338505431326437,e86d346f8
2969,0.6338569992295814,afb6b8217
907,0.6338571334080346,d00f7d768
3515,0.6338576963789766,4b1a994cc
1032,0.6338600908823334,2a3c59733
5141,0.6338650279399256,lstm_AE_col30_0
2727,0.6338651340862513,e3a4596f9
4128,0.6338659809226848,c0032d792
2445,0.633869563967811,47665e3ce
1755,0.6338718744924122,9886b4d22
5328,0.6338746979386299,lstm_AE_col67_2
2579,0.6338749242803408,4d05e2995
4561,0.6338751050732044,b5c9b4e39
1461,0.6338762412197408,ce53d1a35
5014,0.6338792571035208,lstm_AE_col4_3
706,0.6338796060059397,01fdd93d3
4066,0.633879727302975,73687e512
3148,0.6338800505794546,54f26ee08
5277,0.6338803299161279,lstm_AE_col57_1
4062,0.6338805656508741,123ba6017
5511,0.6338834646714063,lstm_AE_col104_0
4928,0.6338854461096993,b904b8345
1957,0.6338877635679159,15b0fe826
1798,0.6338912578272275,69e1143e2
4003,0.6338916236948041,fe5d62533
5470,0.6338927648193551,lstm_AE_col95_4
564,0.6338928259139918,b4d41b335
2815,0.6338937983585171,c612c5f8f
2857,0.6338944616032429,829fb34b8
2988,0.6338957749384309,c85a3dcc4
2544,0.6338967016497062,d1a5f5c20
5046,0.6338968039761087,lstm_AE_col11_0
3765,0.6338971539020422,13a2ecd25
1441,0.6338976696052001,c83ce87d0
1221,0.633899946142291,ccc9ba695
1419,0.6339001480960704,33293f845
439,0.633900837515155,4fc9da4e3
5096,0.633901577207384,lstm_AE_col21_0
2626,0.6339018654058903,474a9ec54
78,0.6339022716685591,b4ced4b7a
5428,0.6339050246205761,lstm_AE_col87_2
2364,0.6339070027285463,36a131c2c
2403,0.6339080179707859,88f64cd8b
3976,0.6339105348356756,8ff55a752
4925,0.6339110426026094,108fe14ef
2625,0.6339111562235459,0b790ba3a
2725,0.6339112491553981,e637e8faf
5092,0.6339118063787417,lstm_AE_col20_1
2922,0.6339121141555064,35c5fe0ff
3180,0.6339150042991899,c70f77ef2
3178,0.6339155352984223,773180cf6
4937,0.6339181470485944,b625fe55a
3343,0.6339194690058205,22eb11620
1617,0.6339202133030195,1d2df346e
3186,0.6339209820420031,2f7b0f5b5
5263,0.6339212410245981,lstm_AE_col54_2
551,0.6339225317456371,2b5c2a7ad
250,0.6339226615658808,1ff6be905
440,0.6339227767900987,632586103
4367,0.6339237862063696,de104af37
5206,0.6339240887981412,lstm_AE_col43_0
4398,0.6339251569073503,e9b5b8919
4277,0.6339252793806118,4c53b206e
842,0.6339262750480101,e8d16b5b5
2018,0.6339273686005135,6d1a3b508
2036,0.6339273704017622,99cc87fd7
4030,0.6339283758932996,ef38209dc
3136,0.6339307948984167,23bedadb2
2523,0.6339321843124628,920a04ee2
2349,0.6339322775474681,c95423453
4960,0.6339347704930112,c24ea6548
1412,0.6339378729390793,864b62f7d
3103,0.6339379901338249,1beb0ce65
299,0.6339394395413801,fa6e76901
196,0.633940783380531,fe0dd1a15
1910,0.6339421919679346,cca45417f
3624,0.6339425355400774,086328cc6
5350,0.6339459770076524,lstm_AE_col71_4
4135,0.633946720814176,e62cdafcf
1659,0.6339468255964371,a682ef110
4298,0.6339480023562833,9d4428628
47,0.6339524151331308,b0868a049
2593,0.6339533115438591,5910a3154
2233,0.6339539178017775,f2c0fa7cf
3133,0.6339542933690518,fdd07cac1
3935,0.6339587560492157,a8110109e
1569,0.633962577740353,5c1f412ce
2699,0.6339630152510523,03055cc36
922,0.6339632818244376,c624e6627
226,0.6339647232760699,49db469f5
4131,0.6339650974919415,621f71db3
2294,0.6339674793837546,62ffce458
5449,0.6339675748462679,lstm_AE_col91_3
1897,0.6339681222646334,961b91fe7
1038,0.6339694422731093,57c4c03f6
3520,0.6339698496986307,bfbc53791
143,0.6339702604014532,665493ecc
874,0.6339707551894389,99ea04b86
1782,0.6339721932919561,7250feb72
5445,0.6339762901947189,lstm_AE_col90_4
4208,0.6339767962444816,2cbced573
5076,0.6339783409654507,lstm_AE_col17_0
216,0.6339798572811752,77eb013ca
1444,0.6339805066665404,600a08d97
5518,0.633983398368615,lstm_AE_col105_2
4759,0.6339855478747216,f08c20722
4788,0.6339873090245008,cb71f66af
1076,0.6339888346082175,f17ff4efd
4098,0.633991042149496,81e4c7077
4625,0.6339912966116433,4302b67ec
802,0.6339917517684397,944e05d50
2127,0.6339920614554089,001476ffa
5423,0.6339923921005203,lstm_AE_col86_2
3135,0.6339926999349704,098721511
2766,0.6339932965164943,44f09b92d
136,0.6339958833306245,60cb16e88
639,0.6339970847191374,18e3e1563
3579,0.6339997249738291,fa2a340da
5510,0.6340002264036269,lstm_AE_col103_4
5507,0.6340037450200293,lstm_AE_col103_1
1239,0.6340044254486803,7453eb289
3126,0.6340050735270935,f81908ca5
4984,0.6340061137954944,3a13ed79a
792,0.634006589028459,06ec9eb8b
3270,0.6340123008460805,05f1b68b8
4050,0.6340136126357918,2028e022d
5371,0.6340142413120033,lstm_AE_col76_0
161,0.6340154060397657,dd2fc27b0
